https://replicate.com/dhanushreddy291/photo-background-generation,dhanushreddy291,photo-background-generation,"5 months, 2 weeks ago",396 runs,,Generate Product photography backgrounds using Stable Diffusion
https://replicate.com/dhanushreddy291/sdvn10-anime,dhanushreddy291,sdvn10-anime,"10 months, 2 weeks ago",330 runs,,SDVN10-Anime
https://replicate.com/dhanushreddy291/ssd-1b-lcm,dhanushreddy291,ssd-1b-lcm,1 year ago,50 runs,https://replicate.delivery/pbxt/zp0YQs0fjb2iGayGhLlYAhr5K0FbKXEWGnJDf2NGuLS7gU3RA/out-1.png,
https://replicate.com/dharmagnavyas/rama_sita,dharmagnavyas,rama_​sita,"2 weeks, 4 days ago",37 runs,,
https://replicate.com/diaphinus/bodegakitty,diaphinus,bodegakitty,"1 year, 2 months ago",1.5K runs,,Trained on images of a real cat
https://replicate.com/diaphinus/divebar,diaphinus,divebar,"1 year, 1 month ago",196 runs,https://tjzk.replicate.delivery/models_models_cover_image/291030f4-d88b-44b8-a487-08b0fc6e71f6/IMG_3190.png,Trained on 65 NYC Dive Bar Bathrooms
https://replicate.com/diffground-oss/imaginet-detect,diffground-oss,imaginet-detect,4 months ago,105 runs,,
https://replicate.com/digitalismanug/daniel-lora,digitalismanug,daniel-lora,2 months ago,36 runs,,
https://replicate.com/digitaljohn/urban-narrative,digitaljohn,urban-narrative,3 months ago,102 runs,,
https://replicate.com/digitpixie/digitpixie-flux-lora,digitpixie,digitpixie-flux-lora,"1 week, 4 days ago",61 runs,,
https://replicate.com/dingman081130/jdmodel,dingman081130,jdmodel,"1 year, 8 months ago",150 runs,,
https://replicate.com/divyavanmahajan/my-pet-llama,divyavanmahajan,my-pet-llama,"1 year, 2 months ago",14 runs,,
https://replicate.com/diyomatalo/diyo,diyomatalo,diyo,"2 months, 2 weeks ago",101 runs,,
https://replicate.com/dlartes/kytfrlino,dlartes,kytfrlino,"1 week, 3 days ago",75 runs,,
https://replicate.com/dmitru/sdxl-darky,dmitru,sdxl-darky,"11 months, 3 weeks ago",157 runs,,"SDXL fine-tuned using my own sketches and photos in a dark, moody style"
https://replicate.com/dmitru/sdxl-nino,dmitru,sdxl-nino,"11 months, 3 weeks ago",46 runs,,SDXL fine-tuned using some artworks by one artist
https://replicate.com/dmitru/sdxl-tests,dmitru,sdxl-tests,"11 months, 3 weeks ago",99 runs,,SDXL fine-tuned on paper collages
https://replicate.com/dock1100/flux-cute-3d,dock1100,flux-cute-3d,"1 month, 1 week ago",1.1K runs,https://tjzk.replicate.delivery/models_models_cover_image/6702f232-37bc-41d9-ae8d-ed06311d6508/out-1.webp,"Lora for flux for cute-3d (often referenced as corporate 3d style). Use `cute-3d, ` at the beginning of the prompt to trigger style. For best results use num_outputs = 4"
https://replicate.com/doriancollier/raccoon1,doriancollier,raccoon1,"1 year, 8 months ago",261 runs,,RaCC0on Generator
https://replicate.com/doriandarko/lcm-hiroshinagai,doriandarko,lcm-hiroshinagai,1 year ago,92 runs,,"A smaller cuter, but lower quality version of my SDXL Hiroshi Nagai model"
https://replicate.com/doriandarko/sdxl-akira,doriandarko,sdxl-akira,"1 year, 2 months ago",1.1K runs,,SDXL model trained on the cult movie AKIRA
https://replicate.com/doriandarko/sdxl-allaprima,doriandarko,sdxl-allaprima,"1 year, 2 months ago",3.6K runs,https://tjzk.replicate.delivery/models_models_cover_image/6230d510-abf5-4c1c-8f09-3b5683a93ede/out-0_35.png,SDXL model trained on a blocky oil painting and still life.
https://replicate.com/doriandarko/sdxl-bladerunner2049,doriandarko,sdxl-bladerunner2049,"1 year, 1 month ago",1.5K runs,https://tjzk.replicate.delivery/models_models_cover_image/560d8032-c378-4053-97de-be003cf329d4/out-0_80.png,SDXL model trained on Blade Runner 2049 still frames
https://replicate.com/doriandarko/sdxl-dolcevita,doriandarko,sdxl-dolcevita,"1 year, 2 months ago",750 runs,https://replicate.delivery/pbxt/7M18ICpykFqWPFYOXCP7HOSAWeIx9nO6Ay8zCkd9DfPjOsgRA/out-0.png,SDXL model trained onon iconic Italian posters from the '60s.
https://replicate.com/doriandarko/sdxl-hiroshinagai,doriandarko,sdxl-hiroshinagai,"1 year, 3 months ago",31.4K runs,https://tjzk.replicate.delivery/models_models_cover_image/8929522d-ddea-4445-a50a-ed1fe07959df/out-0_21.png,SDXL model trained on Hiroshi Nagai's illustrations.
https://replicate.com/doriandarko/sdxl-obradinn,doriandarko,sdxl-obradinn,"1 year, 2 months ago",302 runs,https://replicate.delivery/pbxt/X9RcCsmg6ZLVDtKU5UkizjWNcDcYAqDybnwfIugHwjZ4DgwIA/out-0.png,SDXL model trained on the game The Return of The Obra Dinn
https://replicate.com/douwantech/faster-whisper,douwantech,faster-whisper,"4 months, 2 weeks ago",27 runs,,audio to srt
https://replicate.com/douwantech/gpt-sovits-train,douwantech,gpt-sovits-train,"5 months, 1 week ago",168 runs,,
https://replicate.com/douwantech/musepose,douwantech,musepose,"5 months, 2 weeks ago",886 runs,,MusePose: a Pose-Driven Image-to-Video Framework for Virtual Human Generation.
https://replicate.com/douwantech/musetalk,douwantech,musetalk,"5 months, 3 weeks ago",1.8K runs,https://tjzk.replicate.delivery/models_models_cover_image/0ce9607a-e7db-4d61-a922-92dedca36e45/musetalk_arc.jpg,Real-Time High Quality Lip Synchronization with Latent Space Inpainting
https://replicate.com/douwantech/musev,douwantech,musev,"5 months, 1 week ago",246 runs,,
https://replicate.com/downlifted/justspooky-halloween-flux-bewiz,downlifted,justspooky-halloween-flux-bewiz,2 months ago,89 runs,,"JUSTSPOOKY is a collection of 500 carefully selected images, put together to create some of the best spooky vibes you can get. I spent a lot of time finding and curating these, so I hope you enjoy the results."
https://replicate.com/dreamwieber/translucent,dreamwieber,translucent,"1 month, 2 weeks ago",113 runs,https://replicate.delivery/yhqm/mXAeTzVzUi25CaxmtcA6Ef6e7nmyKG67oMr7nwlndZBdFjLnA/out-0.webp,Use SEETHRU token in your prompt
https://replicate.com/dribnet/8bidoug,dribnet,8bidoug,"2 years, 1 month ago",1.6K runs,,A pixray tool for 24x24 pixelart
https://replicate.com/dribnet/bex-research-portfolio-code,dribnet,bex-research-portfolio-code,"2 years, 11 months ago",750 runs,https://replicate.delivery/mgxm/413f3b92-6ce9-4f8f-b648-2fa60a23f3df/tempfile.jpg,
https://replicate.com/dribnet/clipit,dribnet,clipit,"3 years, 2 months ago",6.7K runs,,Image generation with CLIP + VQGAN / PixelDraw
https://replicate.com/dribnet/homage1,dribnet,homage1,"2 years, 7 months ago",9.4K runs,,Homage to the Pixel: text prompt to 6 color squares
https://replicate.com/dribnet/pixray,dribnet,pixray,"2 years, 1 month ago",59K runs,,Pixray with custom settings
https://replicate.com/dribnet/pixray-api,dribnet,pixray-api,"2 years, 1 month ago",29.2K runs,,Uses pixray with raw settings.
https://replicate.com/dribnet/pixray-genesis,dribnet,pixray-genesis,"2 years, 1 month ago",160.7K runs,,
https://replicate.com/dribnet/pixray-pixel,dribnet,pixray-pixel,"2 years, 1 month ago",19.9K runs,,
https://replicate.com/dribnet/pixray-text2image,dribnet,pixray-text2image,"2 years, 1 month ago",223.8K runs,,Uses pixray to generate an image from text prompt
https://replicate.com/dribnet/pixray-text2pixel,dribnet,pixray-text2pixel,"2 years, 1 month ago",104K runs,,Turn any description into pixel art
https://replicate.com/dribnet/pixray-text2pixel-0x42,dribnet,pixray-text2pixel-0x42,"2 years, 11 months ago",148.4K runs,,Uses pixray to generate an image from text prompt
https://replicate.com/dribnet/pixray-tiler,dribnet,pixray-tiler,"2 years, 1 month ago",21.3K runs,,Turn any description into wallpaper tiles
https://replicate.com/dribnet/pixray-tiler-future,dribnet,pixray-tiler-future,"2 years, 11 months ago",1.7K runs,,
https://replicate.com/dribnet/pixray-vqgan,dribnet,pixray-vqgan,"2 years, 1 month ago",87.4K runs,,
https://replicate.com/dsingal0/mixtral-single-gpu,dsingal0,mixtral-single-gpu,10 months ago,55 runs,,Runs Mixtral 8x7B on a single A40 GPU
https://replicate.com/dsingal0/stablecode-completion-alpha-3b-4k,dsingal0,stablecode-completion-alpha-3b-4k,"1 year, 3 months ago",48 runs,,
https://replicate.com/dsingal0/stylegan3,dsingal0,stylegan3,"1 year, 1 month ago",52 runs,,
https://replicate.com/dslteaching/maria-sybilla-merian-style,dslteaching,maria-sybilla-merian-style,"1 week, 4 days ago",35 runs,,This model is trained on 46 scientific illustrations by Maria Sibylla Merian (1647 - 1717)
https://replicate.com/dunaevai135/flux_lora_fungus,dunaevai135,flux_​lora_​fungus,"3 months, 1 week ago",39 runs,,use TOK for rhizomorphic mycelium
https://replicate.com/dunaevai135/tst_agt,dunaevai135,tst_​agt,"2 weeks, 5 days ago",260 runs,,
https://replicate.com/dunaevai135/tst_agt_4,dunaevai135,tst_​agt_​4,"2 weeks, 5 days ago",150 runs,,
https://replicate.com/dunaevai135/tst_svt3,dunaevai135,tst_​svt3,"2 months, 3 weeks ago",162 runs,,
https://replicate.com/dunaevai135/tst_trn,dunaevai135,tst_​trn,"2 months, 4 weeks ago",73 runs,,
https://replicate.com/dunaevai135/tst2_d,dunaevai135,tst2_​d,"2 months, 4 weeks ago",84 runs,,
https://replicate.com/dwellingdigital/billy-graham-older,dwellingdigital,billy-graham-older,"1 month, 2 weeks ago",43 runs,https://replicate.delivery/yhqm/YndJjEEhveTsSCf976rglbgn1le5yeQUsqJUiCeufXU675c5E/out-0.webp,
https://replicate.com/dylanhecht/nikki_training_test,dylanhecht,nikki_​training_​test,"1 year, 2 months ago",332 runs,https://replicate.delivery/pbxt/G8zMoCdVpU7lAlEokj8IJvDUHTiIB6J3dlaL0yIpVAJcvHeIA/out-0.png,
https://replicate.com/e1100x/chattts,e1100x,chattts,1 month ago,73 runs,,ChatTTS is a text-to-speech model designed specifically for dialogue scenarios such as LLM assistant.
https://replicate.com/e1100x/openpose,e1100x,openpose,1 month ago,73 runs,,
https://replicate.com/e7mac/beatnet,e7mac,beatnet,"1 year, 3 months ago",767 runs,,
https://replicate.com/e7mac/omnizart,e7mac,omnizart,"1 year, 3 months ago",251 runs,,
https://replicate.com/eaa/diarisation,eaa,diarisation,"11 months, 1 week ago",29 runs,,Speaker diarisation
https://replicate.com/eagle13colab/bryan,eagle13colab,bryan,"2 months, 1 week ago",307 runs,,Loves to wear nice Suits.
https://replicate.com/eddie87/colm_fleming,eddie87,colm_​fleming,"1 month, 2 weeks ago",17 runs,,
https://replicate.com/eddie87/mollywade,eddie87,mollywade,"1 month, 2 weeks ago",22 runs,,
https://replicate.com/eddie87/nedser,eddie87,nedser,"1 month, 2 weeks ago",74 runs,,
https://replicate.com/editr-apps/faceshots,editr-apps,faceshots,1 month ago,13.1K runs,,One shot portrait maker.
https://replicate.com/egcel/acidloveydona,egcel,acidloveydona,"4 weeks, 2 days ago",37 runs,https://replicate.delivery/yhqm/A1M89LOkB14TMd82OzpZ6IZEV0QqDgLcEQinoeR2MPSJ721JA/out-3.webp,
https://replicate.com/egcel/calaveraenllamascalcetin,egcel,calaveraenllamascalcetin,1 month ago,8 runs,,
https://replicate.com/egsakash/akashi-v2,egsakash,akashi-v2,"11 months, 3 weeks ago",383 runs,,
https://replicate.com/ekgren/structureddreaming,ekgren,structureddreaming,"2 years, 1 month ago",4.1K runs,,Styledreams -- CLIP x Stylegan2
https://replicate.com/eladrich/pixel2style2pixel,eladrich,pixel2style2pixel,"2 years, 1 month ago",31.9K runs,,a StyleGAN Encoder for Image-to-Image Translation
https://replicate.com/elazarg/nakdimon,elazarg,nakdimon,"2 years, 6 months ago",125 runs,https://tjzk.replicate.delivery/models_models_cover_image/bc2e0a83-b7d3-42c5-9e50-5c34c2c420f6/Screenshot_2022-05-11_020951.png,A simple Hebrew Diacritizer
https://replicate.com/elct9620/pastel-mix,elct9620,pastel-mix,"1 year, 9 months ago",35.5K runs,,The Pastel Model with highres upscale
https://replicate.com/eldorak90/dallebears,eldorak90,dallebears,"2 months, 1 week ago",120 runs,,
https://replicate.com/eleazhong/strotss,eleazhong,strotss,"2 years, 1 month ago",8.9K runs,https://tjzk.replicate.delivery/models_models_featured_image/b2f0da3e-9230-445a-a44b-2f00e80789ce/cover-op.png,image to image style transfer using STROTSS loss
https://replicate.com/eledah/sdxl-lora-character-chamran,eledah,sdxl-lora-character-chamran,"2 months, 1 week ago",124 runs,,SDXL LoRA model for generating images of Chamran
https://replicate.com/ell-hol/clip-interrogator,ell-hol,clip-interrogator,"1 year, 2 months ago",488 runs,,
https://replicate.com/elleo/uk-petition-generator,elleo,uk-petition-generator,"2 years, 5 months ago",108 runs,,Generate petitions suitable for sending to the UK government
https://replicate.com/elvenson/stable_diffusion_keras_inference,elvenson,stable_​diffusion_​keras_​inference,"1 year, 5 months ago",97 runs,,Stable Diffusion inference using Keras model
https://replicate.com/eman2024956/eyad_radi,eman2024956,eyad_​radi,"1 month, 1 week ago",12 runs,,
https://replicate.com/emaph/in-and-outpaint-union,emaph,in-and-outpaint-union,4 months ago,213 runs,https://tjzk.replicate.delivery/models_models_cover_image/6de0cf42-9fb8-43a7-aac5-a1a177362d19/ComfyUI_temp_agsqv_00001_.png,Combines inpainting and outpainting for image editing.
https://replicate.com/emaph/inpaint-controlnet-union,emaph,inpaint-controlnet-union,4 months ago,282 runs,https://tjzk.replicate.delivery/models_models_cover_image/73e76202-3a7d-43bb-9765-b1dc3840c35e/header-example.png,Inpaint a selected area of an image using controlnet union for SDXL.
https://replicate.com/emaph/outpaint-controlnet-union,emaph,outpaint-controlnet-union,4 months ago,1.3K runs,https://tjzk.replicate.delivery/models_models_cover_image/7be31940-0a13-4bce-8206-3a282a937fe7/ComfyUI_00005_.png,Outpaint an image using controlnet union for SDXL.
https://replicate.com/emirhanbilgic/hairclipv2,emirhanbilgic,hairclipv2,"3 months, 4 weeks ago",50 runs,https://replicate.delivery/pbxt/THHacefzYRjI30MdUkkrGwSwrprVKGZY1Dp1HDtYOnI2lZSTA/output_both.png,
https://replicate.com/emunozhern/fluxtok,emunozhern,fluxtok,"2 months, 3 weeks ago",152 runs,,
https://replicate.com/enkey08/ganpatibappa,enkey08,ganpatibappa,3 months ago,68 runs,,"Ganpati image generation model trained on all Ganapati in Pune, India"
https://replicate.com/erayyavuz/interior-ai,erayyavuz,interior-ai,"2 months, 1 week ago",443 runs,https://tjzk.replicate.delivery/models_models_cover_image/2d24f060-47c5-41b9-8e99-e1ccfebd7cad/interior-ai.png,Create lifelike interior designs with AI from text descriptions and image references.
https://replicate.com/erbridge/dbag,erbridge,dbag,"3 months, 1 week ago",284 runs,https://replicate.delivery/yhqm/PVHtll0JbuKlEBLEYeTFdrHuBKLmGdjHx0WkBodysmlUkgpJA/out-0.webp,Look! A Dylan!
https://replicate.com/erickluis00/all-in-one-audio,erickluis00,all-in-one-audio,"8 months, 3 weeks ago",5.5K runs,,AI Music Structure Analyzer + Stem Splitter using Demucs & Mdx-Net with Python-Audio-Separator
https://replicate.com/erium/whisperx,erium,whisperx,"10 months, 2 weeks ago",3.2K runs,,Automatic Speech Recognition with Word-level Timestamps & Diarization
https://replicate.com/esgfit/flux_andreas,esgfit,flux_​andreas,"2 months, 3 weeks ago",41 runs,,
https://replicate.com/evilstreak/clipdraw,evilstreak,clipdraw,"2 years, 6 months ago",893 runs,,Generate art from text prompts. Based on kvfrans/clipdraw.
https://replicate.com/evilstreak/clipdraw-interactive,evilstreak,clipdraw-interactive,"2 years, 4 months ago",183.9K runs,,Morphs vector paths towards a text prompt
https://replicate.com/evtn/pouyippie,evtn,pouyippie,"2 months, 3 weeks ago",282 runs,,"A flux.1 fine-tune trained on pictures of a pou plush toy. Trigger is ""pouyippie"""
https://replicate.com/exdatic/tortengenerator,exdatic,tortengenerator,"5 months, 1 week ago",80 runs,,
https://replicate.com/expa-ai/cloudflare-hack,expa-ai,cloudflare-hack,"6 months, 2 weeks ago",6.3K runs,,
https://replicate.com/extrange/qinxiang,extrange,qinxiang,"1 year, 1 month ago",281 runs,,Generate photos of the most handsome man on Earth
https://replicate.com/f90/wave-u-net-pytorch,f90,wave-u-net-pytorch,"3 years, 2 months ago",170 runs,,"Extracts ""bass"", ""drums"", ""other"" and ""vocals"" tracks from mixed audio track"
https://replicate.com/fabiotgolo/ibruno,fabiotgolo,ibruno,"2 months, 2 weeks ago",114 runs,,Character of the short AI film Boitatá
https://replicate.com/fabiotgolo/ibrunon,fabiotgolo,ibrunon,1 week ago,43 runs,,"IBRUNON with striking and angular features, with short, slightly messy hair that is predominantly dark with gray strands. He has a short, well-groomed beard, also interspersed with gray, and his deep-set eyes are complemented by thick eyebrows."
https://replicate.com/fabiotgolo/imatheus,fabiotgolo,imatheus,"2 months, 2 weeks ago",64 runs,,A character from the short ai film Boitatá
https://replicate.com/fabiotgolo/imatheusn,fabiotgolo,imatheusn,"5 days, 18 hours ago",60 runs,https://tjzk.replicate.delivery/models_models_cover_image/fdac0888-0c82-42fd-b892-9eda49d4efbd/photo_of_IMATHEUSN_9.png,"IMATHEUS, a robust man around 30 years old, rendered in a left profile view. He has small, oval-shaped eyes framed by slightly arched, thick eyebrows, wearing rectangular black-framed glasses that fit well on his face."
https://replicate.com/fabiotgolo/ithiago,fabiotgolo,ithiago,"2 months, 2 weeks ago",89 runs,,Thiago is a character of the short film Boitatá
https://replicate.com/fabiotgolo/ithiagon,fabiotgolo,ithiagon,"4 days, 19 hours ago",17 runs,https://replicate.delivery/xezq/o7xIRZRnweRAGCU8jrWExTBqf5Z4UkiHVWw20BgVo1P6lU0TA/out-0.png,"ITHIAGON, a 40-year-old man, is depicted in a side profile, showcasing his sharp and angular facial structure. His predominantly bald head with very short hair on the sides emphasizes his broad forehead."
https://replicate.com/fadighawanmeh/fadi-musicgen1,fadighawanmeh,fadi-musicgen1,10 months ago,22 runs,,Generate Arab Maqam Melodic Improvisations (Taqasim)
https://replicate.com/fakturi/bge-reranker-large,fakturi,bge-reranker-large,"1 year, 1 month ago",22 runs,,
https://replicate.com/falahgs/angelina_jolie,falahgs,angelina_​jolie,"2 months, 1 week ago",79 runs,https://replicate.delivery/yhqm/Pu7HLp4SJFobNZsRUKvTTKOu4vf5JoIpgfsRvTl8JkbJrAnTA/out-0.webp,
https://replicate.com/falahgs/saddam_hussein,falahgs,saddam_​hussein,"1 month, 1 week ago",14 runs,https://replicate.delivery/yhqm/SSNxNuUG5mpcEprptzpnoaQTnWFVfg7CUutCiFL1M708xzzJA/out-0.webp,
https://replicate.com/falahgs/sdxl-lora_photorealistic_female,falahgs,sdxl-lora_​photorealistic_​female,"10 months, 2 weeks ago",176 runs,,
https://replicate.com/falcons-ai/nsfw_image_detection,falcons-ai,nsfw_​image_​detection,1 year ago,29.8M runs,,Fine-Tuned Vision Transformer (ViT) for NSFW Image Classification
https://replicate.com/falta-studio/tensor,falta-studio,tensor,"1 year, 5 months ago",1.1K runs,,
https://replicate.com/falta-studio/tensor-2,falta-studio,tensor-2,"1 year, 5 months ago",56 runs,,
https://replicate.com/fameengine/fame-lob-realvisxl-v20,fameengine,fame-lob-realvisxl-v20,"10 months, 3 weeks ago",59.4K runs,,Lob RealVis XL
https://replicate.com/faraz2023/andreas-feininger2,faraz2023,andreas-feininger2,"1 year, 2 months ago",67 runs,,
https://replicate.com/farbodmehr/fcm1,farbodmehr,fcm1,"10 months, 2 weeks ago",279 runs,https://replicate.delivery/pbxt/eNktGXAOY3x7ZSLgSczWVYCkUf51BbbxmirbPIPeVfLpfScRC/out-0.png,
https://replicate.com/farbodmehr/fcm2,farbodmehr,fcm2,"10 months, 2 weeks ago",40 runs,https://replicate.delivery/pbxt/krDDePDFqu3nXSinpHpSlOcjrU2emhPiUffYclRpgw3xgJuIB/out-0.png,
https://replicate.com/farbodmehr/fcm3,farbodmehr,fcm3,"10 months, 2 weeks ago",183 runs,,
https://replicate.com/farbodmehr/fcm4,farbodmehr,fcm4,"10 months, 2 weeks ago",69 runs,,
https://replicate.com/farbodmehr/instagram2,farbodmehr,instagram2,"10 months, 3 weeks ago",310 runs,,
https://replicate.com/farbodmehr/qajartest1,farbodmehr,qajartest1,"11 months, 1 week ago",235 runs,,
https://replicate.com/felixwky-code/sateur-lora,felixwky-code,sateur-lora,3 months ago,32 runs,,
https://replicate.com/felixyifeiwang/adventure-scene,felixyifeiwang,adventure-scene,4 months ago,482 runs,,
https://replicate.com/felixyifeiwang/ending-scene,felixyifeiwang,ending-scene,4 months ago,299 runs,,
https://replicate.com/felixyifeiwang/eom-character,felixyifeiwang,eom-character,"4 months, 1 week ago",650 runs,,
https://replicate.com/felixyifeiwang/eom-phase1,felixyifeiwang,eom-phase1,1 month ago,1.6K runs,,
https://replicate.com/felixyifeiwang/eom-phase2,felixyifeiwang,eom-phase2,"3 months, 2 weeks ago",1.6K runs,,
https://replicate.com/felixyifeiwang/eom-phase3,felixyifeiwang,eom-phase3,"3 months, 2 weeks ago",1.6K runs,,
https://replicate.com/femkegr/dora,femkegr,dora,"2 months, 1 week ago",71 runs,,
https://replicate.com/femkegr/vee,femkegr,vee,"2 months, 1 week ago",27 runs,,
https://replicate.com/fenglinglwb/large-hole-image-inpainting,fenglinglwb,large-hole-image-inpainting,"2 years, 5 months ago",16.8K runs,,MAT: Mask-Aware Transformer for Large Hole Image Inpainting
https://replicate.com/ferluht/bilibin,ferluht,bilibin,"11 months, 3 weeks ago",519 runs,,
https://replicate.com/ferluht/fomenko,ferluht,fomenko,1 year ago,315 runs,,SDXL tuned on Anatoly Fomenko paintings
https://replicate.com/ferluht/sdxl-pagan,ferluht,sdxl-pagan,9 months ago,779 runs,https://tjzk.replicate.delivery/models_models_cover_image/a7bfd9d5-bb4a-4b68-9298-6a6ba8fec7b5/replicate-prediction-f24icclbje2b.png,SDXL tuned on Vsevolod Ivanov paintings
https://replicate.com/ferluht/syuhmen,ferluht,syuhmen,1 year ago,1.9K runs,,SDXL tuned on instagram.com/syhmen paintings
https://replicate.com/ferunelli/chadmeme,ferunelli,chadmeme,"2 months, 3 weeks ago",103 runs,https://replicate.delivery/yhqm/LdSzoR9H4MotA9Web4vzQlI3dBPwHRKGq6OHVkExoUHGCxsJA/out-2.webp,
https://replicate.com/fesilva196/lipex,fesilva196,lipex,"2 months, 3 weeks ago",144 runs,,A man
https://replicate.com/fewjative/5f320ea9-9848-4431-94ff-e58c7c222e1c,fewjative,5f320ea9-9848-4431-94ff-e58c7c222e1c,"2 months, 1 week ago",12 runs,https://replicate.delivery/yhqm/SJIpBIhRvWaoIJkfrbRY9gEGXETEVxNav4e6EcG1r4n0jSdTA/out-0.webp,
https://replicate.com/fewjative/ultimate-sd-upscale,fewjative,ultimate-sd-upscale,1 year ago,156.5K runs,,Ultimate SD Upscale with ControlNet Tile
https://replicate.com/fictions-ai/autocaption,fictions-ai,autocaption,11 months ago,26K runs,https://tjzk.replicate.delivery/models_models_featured_image/f7216753-a4bf-481c-87d2-716617addb12/replicate-prediction-xpalfpbbi.gif,Automatically add captions to a video
https://replicate.com/findmyway/resnet,findmyway,resnet,"1 year, 7 months ago",420 runs,,
https://replicate.com/fiolinuda/fiona,fiolinuda,fiona,"2 months, 3 weeks ago",255 runs,,
https://replicate.com/fire/v-sekai.mediapipe-labeler,fire,v-sekai.mediapipe-labeler,"1 year, 2 months ago",55 runs,https://tjzk.replicate.delivery/models_models_cover_image/8aa02b8e-e125-4f4f-a45c-6e363789767a/Screenshot_2023-09-03_065500.png,Mediapipe Blendshape Labeler - Predicts the blend shapes of an image.
https://replicate.com/fliston567/joseme,fliston567,joseme,"2 months, 2 weeks ago",7 runs,,
https://replicate.com/flores-o/sd-x2-latent-upscaler,flores-o,sd-x2-latent-upscaler,"1 year, 9 months ago",326 runs,,
https://replicate.com/fmosele/synthiola,fmosele,synthiola,"1 year, 3 months ago",242 runs,https://replicate.delivery/pbxt/77czFskV3M58HBLS0jdBMNrCq9vwC4dosXvCe59wg8j2PJtIA/out-0.png,Synthiola is a synthetic being living in SDXL latent space: https://www.fabianmosele.com/synthiola
https://replicate.com/fofr/0_1-webp,fofr,0_​1-webp,"3 months, 1 week ago",1.5K runs,https://replicate.delivery/yhqm/zNGay29l8SqjGBbhaPhXxfW3txrcpUbFcEgGPws6eBXHzlUTA/out-0.webp,Make pictures of an AI character named 0_1.webp
https://replicate.com/fofr/any-comfyui-workflow,fofr,any-comfyui-workflow,23 hours ago,740.5K runs,https://tjzk.replicate.delivery/models_models_featured_image/b7f3dda4-03ee-4dc0-b854-d8f740c153d6/cover.a1ee0b3e.jpg,Run any ComfyUI workflow. Guide: https://github.com/fofr/cog-comfyui
https://replicate.com/fofr/any-comfyui-workflow-a100,fofr,any-comfyui-workflow-a100,23 hours ago,4.5K runs,https://tjzk.replicate.delivery/models_models_cover_image/217b278e-2184-4fbf-8337-6b57644d13a4/out-3-58.webp,Run any ComfyUI workflow on an A100. Guide: https://github.com/fofr/cog-comfyui
https://replicate.com/fofr/audio-to-waveform,fofr,audio-to-waveform,"1 year, 5 months ago",381.2K runs,https://tjzk.replicate.delivery/models_models_cover_image/5d5cad9c-d4ba-44e1-8c4f-dc08648bbf5e/fofr_a_waveform_bar_chart_video_e.png,Create a waveform video from audio
https://replicate.com/fofr/aura-flow,fofr,aura-flow,"4 months, 1 week ago",5.8K runs,,Largest completely open sourced flow-based generation model that is capable of text-to-image generation
https://replicate.com/fofr/ays-text-to-image,fofr,ays-text-to-image,"6 months, 4 weeks ago",4.8K runs,,Uses 'Align your steps' for faster higher quality images
https://replicate.com/fofr/batch-image-captioning,fofr,batch-image-captioning,"3 months, 2 weeks ago",394 runs,,"A wrapper model for captioning multiple images using GPT, Claude or Gemini, useful for lora training"
https://replicate.com/fofr/become-image,fofr,become-image,"8 months, 1 week ago",391K runs,https://tjzk.replicate.delivery/models_models_featured_image/b37fc7b7-0cef-4895-9176-bf5bb0cb7011/pearl-earring-1.webp,Adapt any picture of a face into another image
https://replicate.com/fofr/cinematic-redmond,fofr,cinematic-redmond,"8 months, 1 week ago",6.2K runs,,A cinematic model fine-tuned on SDXL
https://replicate.com/fofr/consistent-character,fofr,consistent-character,"5 months, 3 weeks ago",670.4K runs,https://replicate.delivery/xezq/TOVBIdLIP6rPLdn4HUtnZHyvHwBAaXzCNUWenllOPD8hBw6JA/ComfyUI_00005_.webp,Create images of a given character in different poses
https://replicate.com/fofr/controlnet-preprocessors,fofr,controlnet-preprocessors,1 year ago,38.5K runs,,"Canny, soft edge, depth, lineart, segmentation, pose, etc"
https://replicate.com/fofr/damo-text2video,fofr,damo-text2video,"1 year, 5 months ago",447 runs,,
https://replicate.com/fofr/epicrealismxl-lightning-hades,fofr,epicrealismxl-lightning-hades,"5 months, 3 weeks ago",137.2K runs,,"Fast and high quality lightning model, epiCRealismXL-Lightning Hades"
https://replicate.com/fofr/expression-editor,fofr,expression-editor,2 months ago,44.1K runs,,Quickly edit the expression of a face
https://replicate.com/fofr/face-to-many,fofr,face-to-many,"7 months, 2 weeks ago",11.7M runs,,"Turn a face into 3D, emoji, pixel art, video game, claymation or toy"
https://replicate.com/fofr/face-to-sticker,fofr,face-to-sticker,"8 months, 4 weeks ago",1.3M runs,,Turn a face into a sticker
https://replicate.com/fofr/flux-2004,fofr,flux-2004,"3 months, 2 weeks ago",1.1K runs,,A flux dev lora fine-tuned on bad 2004 digital photography
https://replicate.com/fofr/flux-80s-cyberpunk,fofr,flux-80s-cyberpunk,"3 months, 2 weeks ago",3.3K runs,https://replicate.delivery/yhqm/QD8Ioy5NExqSCtBS8hG04XIRQZFaC9pxJemINT1bibyjZfSTA/out-0.webp,A flux lora trained on a 1980s cyberpunk aesthetic
https://replicate.com/fofr/flux-90s-power-rangers,fofr,flux-90s-power-rangers,2 months ago,146 runs,,"Flux lora, use ""POWER_RANGERS"" to trigger image generation"
